Venue,Date,Day of Week,Event/Artist Name,Genre,Promoter Code,Promoter Name,Tickets Sold,Venue Capacity,Capacity Rate,Gross Ticket Revenue,Avg Ticket Price (incl. TW rebate),Bar Revenue,Avg Alcohol $/Guest,Band(s) Guarantee,% of Gross Ticket Revenue,Gate Settlement Gain/(Loss),Show Gross Proceeds,Source Year (file),Source File,Data Notes,Date_parsed
Magic Stick,2024-06-28,2024-06-28 00:00:00,EDX,Electronic/Dance,9.0,In-house - Tom,176.0,800.0,0.22,4367.0,24.8125,5450.0,30.96590909,4950.0,1.133501259,-3463.43,1986.57,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-06-28
Magic Stick,2024-07-05,2024-07-05 00:00:00,Dillon Francis,Electronic/Dance,5.0,Paxahau - Tom Pattyn,953.0,850.0,1.121176471,40655.0,42.66002099,32987.0,34.613851,20950.0,0.5153117698,10484.34,43471.34,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-07-05
Magic Stick,2024-07-19,2024-07-19 00:00:00,Gabriel & Dresden,Electronic/Dance,5.0,Paxahau - Tom Pattyn,247.0,800.0,0.30875,5260.75,21.298583,5882.0,23.81376518,3350.0,0.636791332,-2119.95,3762.05,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-07-19
Magic Stick,2024-07-22,2024-07-22 00:00:00,School of Rock,Comedy/Other,1.0,In-House - Zach,80.0,750.0,0.1066666667,1464.0,18.3,632.0,7.9,737.4,0.5036885246,-1107.17,-475.17,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-07-22
Majestic Theatre,2024-07-24,2024-07-24 00:00:00,Amyl & the Sniffers,Rock,,,1115.0,1100.0,1.013636364,44191.61,39.63373094,13884.94,12.45286099,20500.0,0.4638889599,12603.97,26488.91,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-07-24
Majestic Theatre,2024-07-31,2024-07-31 00:00:00,DIIV,Rock,,,524.0,1100.0,0.4763636364,21270.95,40.59341603,6870.62,13.11187023,12000.0,0.5641496971,-457.94,6412.68,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-07-31
Majestic Theatre,2024-08-02,2024-08-02 00:00:00,Killer Mike,Hip-Hop/R&B,,,717.0,1100.0,0.6518181818,39233.45,54.71889819,12312.17,17.17178522,30250.0,0.7710257446,-1873.18,10438.99,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-08-02
Magic Stick,2024-08-02,2024-08-02 00:00:00,Wild Nothing,Rock,1.0,In-House - Zach,200.0,700.0,0.2857142857,6440.5,32.2025,2277.0,11.385,7000.0,1.086872137,-4343.9,-2066.9,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-08-02
Magic Stick,2024-08-09,2024-08-09 00:00:00,Blackout BBQ,Comedy/Other,3.0,Black Iris,363.0,750.0,0.484,16305.0,44.91735537,10064.0,27.72451791,16650.0,1.021159154,-4866.44,5197.56,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-08-09
Majestic Theatre,2024-08-13,2024-08-13 00:00:00,Washed Out,Electronic/Dance,,,516.0,1100.0,0.4690909091,21243.01,41.16862403,6963.03,13.49424419,18000.0,0.8473375477,-6766.84,196.19,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-08-13
Magic Stick,2024-08-16,2024-08-16 00:00:00,Sapphira Cristal,Comedy/Other,1.0,In-House - Zach,159.0,192.0,0.828125,9527.5,59.92138365,1148.0,7.220125786,4831.16,0.5070753083,1544.28,2692.28,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-08-16
Magic Stick,2024-08-17,2024-08-17 00:00:00,Afro Beats,Electronic/Dance,1.0,In-House - Zach,291.0,800.0,0.36375,6389.5,21.95704467,1866.0,6.412371134,4464.0,0.6986462164,-54.99,1811.01,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-08-17
Majestic Theatre,2024-08-19,2024-08-19 00:00:00,Orbit Culture,Metal/Hard Rock,,,262.0,1100.0,0.2381818182,10967.37,41.86019084,2389.95,9.121946565,7350.0,0.6701697855,-3978.7,-1588.75,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-08-19
Magic Stick,2024-09-07,2024-09-07 00:00:00,Markus Schulz,Electronic/Dance,5.0,Paxahau - Tom Pattyn,377.0,750.0,0.5026666667,9194.0,24.3872679,10052.0,26.66312997,6650.0,0.7232978029,-858.32,9193.68,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-07
Magic Stick,2024-09-11,2024-09-11 00:00:00,SOEN,Metal/Hard Rock,1.0,In-House - Zach,147.0,700.0,0.21,4337.5,29.50680272,1291.0,8.782312925,5500.0,1.268011527,-4413.54,-3122.54,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-11
Majestic Theatre,2024-09-13,2024-09-13 00:00:00,Royal Otis,Pop,,,1115.0,1100.0,1.013636364,41447.69,37.17281614,16648.66,14.93153363,13500.0,0.3257117586,16247.9,32896.56,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-09-13
Magic Stick,2024-09-13,2024-09-13 00:00:00,Enamour,Electronic/Dance,2.0,In-House - Brie,234.0,750.0,0.312,5273.0,22.53418803,6248.0,26.7008547,3550.0,0.6732410393,-1455.71,4792.29,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-13
Majestic Theatre,2024-09-14,2024-09-14 00:00:00,Cupakke,Hip-Hop/R&B,,,478.0,1100.0,0.4345454545,18924.53,39.59106695,4220.56,8.829623431,13000.0,0.6869391208,-2137.44,2083.12,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-09-14
Magic Stick,2024-09-14,2024-09-14 00:00:00,Eli & Fur,Electronic/Dance,5.0,Paxahau - Tom Pattyn,469.0,800.0,0.58625,12348.0,26.32835821,9851.0,21.00426439,6800.0,0.5506964691,-333.51,9517.49,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-14
Majestic Theatre,2024-09-16,2024-09-16 00:00:00,Novo Amor,Pop,,,1032.0,1100.0,0.9381818182,40370.21,39.11842054,6773.73,6.56369186,18000.0,0.4458733309,11174.0,17947.73,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-09-16
Majestic Theatre,2024-09-18,2024-09-18 00:00:00,The Aces,Pop,,,280.0,1100.0,0.2545454545,9954.9,35.55321429,2325.97,8.307035714,8500.0,0.8538508674,-7078.09,-4752.12,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-09-18
Magic Stick,2024-09-18,2024-09-18 00:00:00,Basement - Rental,Rock,6.0,Rental event,800.0,800.0,1.0,29082.0,36.3525,8456.0,10.57,0.0,0.0,4134.28,12590.28,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-18
Magic Stick,2024-09-20,2024-09-20 00:00:00,Willow Pill,Comedy/Other,1.0,In-House - Zach,222.0,250.0,0.888,12765.0,57.5,2229.0,10.04054054,6000.0,0.4700352526,3993.61,6222.61,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-20
Majestic Theatre,2024-09-21,2024-09-21 00:00:00,The Lemonheads,Rock,,,309.0,1100.0,0.2809090909,12498.63,40.44864078,5849.15,18.92928803,13200.0,1.05611575,-9403.81,-3554.66,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-09-21
Magic Stick,2024-09-21,2024-09-21 00:00:00,Rouge Reveal,Electronic/Dance,1.0,In-House - Zach,71.0,166.0,0.4277108434,2382.0,33.54929577,1388.0,19.54929577,619.5,0.2600755668,44.88,1432.88,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-21
Magic Stick,2024-09-22,2024-09-22 00:00:00,The Record Company,Rock,1.0,In-House - Zach,334.0,700.0,0.4771428571,9587.0,28.70359281,4553.0,13.63173653,7000.0,0.7301554188,-1143.08,3409.92,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-22
Majestic Theatre,2024-09-25,2024-09-25 00:00:00,The Warning,Rock,,,1115.0,1100.0,1.013636364,53433.0,47.92197309,9719.22,8.716789238,16164.37,0.3025166096,20109.54,29828.76,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-09-25
Magic Stick,2024-09-27,2024-09-27 00:00:00,D.O.D.,Electronic/Dance,2.0,In-House - Brie,608.0,800.0,0.76,18240.75,30.00123355,15853.0,26.07401316,8300.0,0.4550251497,3720.14,19573.14,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-27
Magic Stick,2024-09-28,2024-09-28 00:00:00,Show Me The Body - Rental,Metal/Hard Rock,6.0,Rental event,201.0,800.0,0.25125,7397.0,36.80099502,3188.0,15.86069652,0.0,0.0,593.77,3781.77,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-09-28
Magic Stick,2024-10-03,2024-10-03 00:00:00,JP Cooper,Pop,1.0,In-House - Zach,160.0,650.0,0.2461538462,4787.75,29.9234375,1514.0,9.4625,6000.0,1.253198266,-4306.93,-2792.93,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-03
Magic Stick,2024-10-04,2024-10-04 00:00:00,Bart Skills,Electronic/Dance,2.0,In-House - Brie,174.0,800.0,0.2175,5016.5,28.83045977,4583.0,26.33908046,6900.0,1.375460979,-5137.33,-554.33,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-04
Majestic Theatre,2024-10-04,2024-10-04 00:00:00,Faun,Rock,,,408.0,1100.0,0.3709090909,17567.0,43.05637255,3641.53,8.925318627,7500.0,0.4269368703,830.31,4471.84,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-04
Majestic Theatre,2024-10-05,2024-10-05 00:00:00,Palaye Royale,Rock,,,867.0,1100.0,0.7881818182,40555.19,46.77645905,7984.48,9.209319493,13500.0,0.3328797128,14290.25,22274.73,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-05
Magic Stick,2024-10-05,2024-10-05 00:00:00,Miss Monique,Electronic/Dance,5.0,Paxahau - Tom Pattyn,746.0,800.0,0.9325,26071.0,34.94772118,18506.0,24.80697051,15700.0,0.60220168,3384.16,21890.16,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-05
Magic Stick,2024-10-06,2024-10-06 00:00:00,Little Stranger,Electronic/Dance,1.0,In-House - Zach,581.0,750.0,0.7746666667,26482.0,45.58003442,8000.0,13.76936317,16686.44,0.630104977,5935.29,13935.29,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-06
Magic Stick,2024-10-08,2024-10-08 00:00:00,Dark Funeral,Metal/Hard Rock,1.0,In-House - Zach,126.0,750.0,0.168,3858.5,30.62301587,1373.0,10.8968254,4500.0,1.166256317,-4111.77,-2738.77,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-08
Majestic Theatre,2024-10-09,2024-10-09 00:00:00,Tinlicker,Electronic/Dance,,,471.0,1100.0,0.4281818182,19111.27,40.5759448,8386.68,17.80611465,12500.0,0.6540643296,-9697.8,-1311.12,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-09
Magic Stick,2024-10-10,2024-10-10 00:00:00,The Polish Ambassador,Electronic/Dance,8.0,Further Frequencies,238.0,750.0,0.3173333333,6842.25,28.74894958,4458.0,18.73109244,7975.0,1.165552267,-4424.82,33.18,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-10
Majestic Theatre,2024-10-10,2024-10-10 00:00:00,Billy Brag,Rock,,,453.0,1100.0,0.4118181818,24160.0,53.33333333,5778.3,12.75562914,25000.0,1.034768212,-10328.22,-4549.92,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-10
Magic Stick,2024-10-11,2024-10-11 00:00:00,Layton Giordani,Electronic/Dance,5.0,Paxahau - Tom Pattyn,530.0,800.0,0.6625,13588.75,25.63915094,15034.0,28.36603774,7500.0,0.5519271456,-220.72,14813.28,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-11
Majestic Theatre,2024-10-11,2024-10-11 00:00:00,Duster,Rock,,,812.0,1100.0,0.7381818182,30282.23,37.2933867,5661.52,6.972315271,16000.0,0.5283626734,4114.15,9775.67,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-11
Magic Stick,2024-10-12,2024-10-12 00:00:00,San Pacho,Electronic/Dance,5.0,Paxahau - Tom Pattyn,420.0,800.0,0.525,12770.0,30.4047619,12245.0,29.1547619,5900.0,0.4620203602,3463.32,15708.32,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-12
Magic Stick,2024-10-13,2024-10-13 00:00:00,The Elovators,Rock,1.0,In-House - Zach,679.0,750.0,0.9053333333,22296.0,32.8365243,11226.0,16.53313697,11775.69,0.5281525834,5801.13,17027.13,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-13
Majestic Theatre,2024-10-17,2024-10-17 00:00:00,Tinzo + JoJo,Electronic/Dance,,,288.0,750.0,0.384,8984.77,31.19711806,3769.99,13.09024306,3000.0,0.3338983636,-131.97,3638.02,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-17
Majestic Theatre,2024-10-18,2024-10-18 00:00:00,California Honeydrops,Jazz/Blues/Soul,,,485.0,1100.0,0.4409090909,20868.69,43.0282268,8630.75,17.79536082,12500.0,0.5989834532,2073.82,10704.57,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-18
Magic Stick,2024-10-18,2024-10-18 00:00:00,Luci,Electronic/Dance,9.0,In-house - Tom,269.0,800.0,0.33625,7963.75,29.60501859,6279.0,23.34200743,6800.0,0.8538690943,-2293.68,3985.32,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-18
Majestic Theatre,2024-10-19,2024-10-19 00:00:00,Sueco,Pop,,,832.0,1100.0,0.7563636364,35916.64,43.16903846,11725.03,14.09258413,15500.0,0.4315548448,6165.79,17890.82,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-19
Magic Stick,2024-10-19,2024-10-19 00:00:00,Drug Church,Rock,1.0,In-House - Zach,469.0,750.0,0.6253333333,13291.75,28.34061834,5808.0,12.38379531,8250.0,0.6206857637,852.99,6660.99,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-19
Majestic Theatre,2024-10-24,2024-10-24 00:00:00,Homoxide Gang,Hip-Hop/R&B,,,317.0,1100.0,0.2881818182,13878.96,43.7822082,929.29,2.931514196,14500.0,1.044746869,-11323.9,-10394.61,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-24
Magic Stick,2024-10-25,2024-10-25 00:00:00,Sam Divine,Electronic/Dance,5.0,Paxahau - Tom Pattyn,326.0,800.0,0.4075,8719.5,26.74693252,8124.0,24.9202454,10500.0,1.204197488,-6587.11,1536.89,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-25
Magic Stick,2024-10-26,2024-10-26 00:00:00,Freak or Treat,Electronic/Dance,2.0,In-House - Brie,126.0,800.0,0.1575,1783.5,14.1547619,3855.0,30.5952381,800.0,0.4485562097,-562.94,3292.06,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-26
Majestic Theatre,2024-10-26,2024-10-26 00:00:00,Perfect Person,Electronic/Dance,,,359.0,1100.0,0.3263636364,15900.6,44.2913649,2331.76,6.495153203,2500.0,0.1572267713,4165.54,6497.3,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-26
Majestic Theatre,2024-10-30,2024-10-30 00:00:00,Dirtwire,Electronic/Dance,,,336.0,750.0,0.448,11636.6,34.6327381,4478.89,13.33002976,8000.0,0.6874860354,-2274.85,2204.04,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-30
Majestic Theatre,2024-10-30,2024-10-30 00:00:00,ICP,Metal/Hard Rock,,,275.0,1100.0,0.25,32508.5,118.2127273,8689.1,31.59672727,10829.0,0.3331128782,10597.11,19286.21,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-10-30
Magic Stick,2024-10-31,2024-10-31 00:00:00,Alyssa Edwards,Comedy/Other,1.0,In-House - Zach,262.0,800.0,0.3275,11095.0,42.34732824,4680.0,17.86259542,15500.0,1.397025687,-7594.22,-2914.22,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-10-31
Magic Stick,2024-11-01,2024-11-01 00:00:00,Flamingosis,Jazz/Blues/Soul,1.0,In-House - Zach,361.0,750.0,0.4813333333,9017.75,24.9799169,6859.0,19.0,4000.0,0.4435696266,1722.48,8581.48,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-01
Magic Stick,2024-11-02,2024-11-02 00:00:00,FreshCorp,Electronic/Dance,2.0,In-House - Brie,29.0,750.0,0.03866666667,720.25,24.8362069,997.0,34.37931034,2400.0,3.332176328,-3512.04,-2515.04,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-02
Majestic Theatre,2024-11-02,2024-11-02 00:00:00,Houndmouth,Rock,,,845.0,1100.0,0.7681818182,33552.88,39.7075503,14934.94,17.67448521,14039.0,0.418414157,9039.65,23974.59,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-02
Majestic Theatre,2024-11-06,2024-11-06 00:00:00,Death From Above,Rock,,,543.0,1100.0,0.4936363636,23513.23,43.30244936,8076.57,14.8739779,15750.0,0.6698356627,-1562.26,6514.31,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-06
Majestic Theatre,2024-11-07,2024-11-07 00:00:00,Cold War Kids,Rock,,,668.0,1100.0,0.6072727273,30376.09,45.47318862,11585.52,17.34359281,23500.0,0.7736347897,-5518.01,6067.51,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-07
Magic Stick,2024-11-08,2024-11-08 00:00:00,Space92,Electronic/Dance,2.0,In-House - Brie,256.0,800.0,0.32,7666.25,29.94628906,5864.0,22.90625,5600.0,0.7304744823,-1392.37,4471.63,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-08
Majestic Theatre,2024-11-09,2024-11-09 00:00:00,Chat Pile,Metal/Hard Rock,,,638.0,1100.0,0.58,22002.07,34.48600313,7538.15,11.81528213,7500.0,0.3408770175,4730.98,12269.13,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-09
Magic Stick,2024-11-09,2024-11-09 00:00:00,SABAI,Electronic/Dance,1.0,In-House - Zach,199.0,800.0,0.24875,5963.5,29.96733668,3534.0,17.75879397,4650.0,0.7797434393,-2293.18,1240.82,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-09
Majestic Theatre,2024-11-10,2024-11-10 00:00:00,Ocie Elliot,Pop,,,398.0,1100.0,0.3618181818,16093.58,40.43613065,3928.02,9.869396985,10500.0,0.6524340762,-3453.71,474.31,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-10
Magic Stick,2024-11-12,2024-11-12 00:00:00,Tender,Pop,1.0,In-House - Zach,84.0,750.0,0.112,2096.25,24.95535714,633.0,7.535714286,3000.0,1.431127013,-4326.81,-3693.81,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-12
Majestic Theatre,2024-11-14,2024-11-14 00:00:00,Kasbo,Electronic/Dance,,,255.0,1100.0,0.2318181818,8150.91,31.96435294,3159.32,12.3894902,9500.0,1.165514035,-9921.6,-6762.28,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-14
Magic Stick,2024-11-15,2024-11-15 00:00:00,Jessica Audiffred,Electronic/Dance,9.0,In-house - Tom,202.0,725.0,0.2786206897,5588.75,27.66707921,4188.0,20.73267327,5700.0,1.019906061,-3090.12,1097.88,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-15
Majestic Theatre,2024-11-15,2024-11-15 00:00:00,Living Tombstone,Electronic/Dance,,,1115.0,1100.0,1.013636364,42495.49,38.11254709,3786.89,3.396313901,15000.0,0.3529786337,15535.67,19322.56,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-15
Magic Stick,2024-11-16,2024-11-16 00:00:00,Shiba San x CID,Electronic/Dance,5.0,Paxahau - Tom Pattyn,591.0,800.0,0.73875,19478.5,32.95854484,18748.0,31.72250423,10400.0,0.5339220166,2563.63,21311.63,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-16
Majestic Theatre,2024-11-16,2024-11-16 00:00:00,Chicks in the Office,Comedy/Other,,,400.0,1100.0,0.3636363636,31693.35,79.233375,8229.44,20.5736,22950.0,0.7241266701,7639.19,15868.63,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-16
Magic Stick,2024-11-19,2024-11-19 00:00:00,Better Lovers,Metal/Hard Rock,1.0,In-House - Zach,500.0,750.0,0.6666666667,17481.0,34.962,6620.0,13.24,10000.0,0.5720496539,3096.1,9716.1,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-19
Majestic Theatre,2024-11-22,2024-11-22 00:00:00,State Champs,Rock,,,951.0,1100.0,0.8645454545,54986.63,57.81980021,16612.47,17.46842271,29000.0,0.5274009336,8774.6,25387.07,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-22
Magic Stick,2024-11-22,2024-11-22 00:00:00,Westend,Electronic/Dance,9.0,In-house - Tom,503.0,800.0,0.62875,12636.75,25.12276342,13765.0,27.36580517,3500.0,0.2769699488,5636.68,19401.68,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-22
Magic Stick,2024-11-23,2024-11-23 00:00:00,Morten,Electronic/Dance,2.0,In-House - Brie,298.0,800.0,0.3725,9357.75,31.40184564,7599.0,25.5,10650.0,1.138094093,-4851.29,2747.71,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-23
Majestic Theatre,2024-11-23,2024-11-23 00:00:00,Weston Estate,Pop,,,486.0,1100.0,0.4418181818,23301.76,47.94600823,2779.5,5.719135802,15500.0,0.6651858057,-8060.23,-5280.73,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-23
Majestic Theatre,2024-11-24,2024-11-24 00:00:00,Exodus,Metal/Hard Rock,,,453.0,750.0,0.604,18136.34,40.03607064,4908.08,10.83461369,11500.0,0.6340860394,-1839.6,3068.48,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-24
Majestic Theatre,2024-11-29,2024-11-29 00:00:00,Zeal & Andor,Metal/Hard Rock,,,535.0,1100.0,0.4863636364,20569.74,38.44811215,5947.05,11.11598131,14350.0,0.697626708,-5160.79,786.26,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-11-29
Magic Stick,2024-11-29,2024-11-29 00:00:00,Will Clarke,Electronic/Dance,5.0,Paxahau - Tom Pattyn,535.0,800.0,0.66875,12543.25,23.4453271,11074.0,20.69906542,6000.0,0.4783449266,-457.84,10616.16,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-29
Magic Stick,2024-11-30,2024-11-30 00:00:00,Sander Van Dorn,Electronic/Dance,2.0,In-House - Brie,224.0,800.0,0.28,6303.75,28.14174107,5855.0,26.13839286,5000.0,0.7931786635,-1741.54,4113.46,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-11-30
Magic Stick,2024-12-01,2024-12-01 00:00:00,Blood Incantation,Metal/Hard Rock,1.0,In-House - Zach,714.0,750.0,0.952,21706.0,30.40056022,5896.0,8.257703081,10000.0,0.46070211,6748.73,12644.73,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-12-01
Magic Stick,2024-12-06,2024-12-06 00:00:00,LP Giobbi,Electronic/Dance,5.0,Paxahau - Tom Pattyn,785.0,700.0,1.121428571,22125.0,28.18471338,17247.0,21.97070064,6800.0,0.3073446328,2193.81,19440.81,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-12-06
Magic Stick,2024-12-07,2024-12-07 00:00:00,Saturdays At Your Place,Electronic/Dance,6.0,Rental event,607.0,800.0,0.75875,17580.0,28.96210873,9476.0,15.61120264,0.0,0.0,1532.05,11008.05,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-12-07
Magic Stick,2024-12-14,2024-12-14 00:00:00,Laidback Luke,Electronic/Dance,9.0,In-house - Tom,266.0,750.0,0.3546666667,7054.75,26.52161654,7611.0,28.61278195,7100.0,1.006414118,-2578.53,5032.47,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-12-14
Majestic Theatre,2024-12-18,2024-12-18 00:00:00,Blood Brothers,Metal/Hard Rock,,,1115.0,1100.0,1.013636364,54318.96,48.71655605,13011.37,11.66939013,30450.0,0.560577743,11439.24,24450.61,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-12-18
Majestic Theatre,2024-12-19,2024-12-19 00:00:00,JCW,Comedy/Other,,,1.0,1100.0,0.0009090909091,5479.0,5479.0,4177.38,4177.38,0.0,0.0,753.5,4930.88,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-12-19
Majestic Theatre,2024-12-20,2024-12-20 00:00:00,Disco Lines,Electronic/Dance,,,1115.0,1100.0,1.013636364,42528.07,38.14176682,25853.19,23.18671749,8500.0,0.1998679931,12732.39,38585.58,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-12-20
Magic Stick,2024-12-26,2024-12-26 00:00:00,Mustard Plug,Rock,1.0,In-House - Zach,589.0,700.0,0.8414285714,14558.0,24.71646859,9968.0,16.92359932,6898.32,0.4738508037,4619.3,14587.3,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-12-26
Majestic Theatre,2024-12-31,2024-12-31 00:00:00,Tropidelic,Rock,,,745.0,1100.0,0.6772727273,29558.59,39.67595973,18607.93,24.97708725,9841.81,0.3329593868,6746.65,25354.58,2024,2024_Majestic_Theater_Show_Results.xlsx,,2024-12-31
Magic Stick,2024-12-31,2024-12-31 00:00:00,Nicole Moudaber,Electronic/Dance,5.0,Paxahau - Tom Pattyn,512.0,800.0,0.64,17108.25,33.41455078,12389.0,24.19726563,10500.0,0.6137389856,558.08,12947.08,2024,2024_Show_Results_-_Magic_Stick.xlsx,,2024-12-31
Majestic Theatre,2025-01-25,2025-01-25 00:00:00,Level Up,Electronic/Dance,,,537.0,1100.0,0.4881818182,16454.22,30.64100559,9611.65,17.89878957,5400.0,0.3281832867,1551.99,11163.64,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-01-25
Magic Stick,2025-01-25,2025-01-25 00:00:00,Omnom,Electronic/Dance,5.0,Paxahau - Tom Pattyn,819.0,800.0,1.02375,24929.0,30.43833944,20096.0,24.53724054,5600.0,0.2246379718,8948.87,29044.87,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-01-25
Majestic Theatre,2025-01-26,2025-01-26 00:00:00,Guster,Rock,,,1095.0,1100.0,0.9954545455,46679.36,42.62955251,12341.25,11.27054795,24500.0,0.5248572388,11105.94,23447.19,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-01-26
Majestic Theatre,2025-01-28,2025-01-28 00:00:00,2Hollis,Hip-Hop/R&B,,,1215.0,1100.0,1.104545455,37481.69,30.84912757,5307.53,4.368337449,17452.48,0.4656268167,11785.05,17092.58,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-01-28
Magic Stick,2025-01-29,2025-01-29 00:00:00,Fulton Lee,Country/Americana,1.0,In-House - Zach,307.0,800.0,0.38375,10997.0,35.82084691,2601.0,8.472312704,5750.0,0.5228698736,1712.63,4313.63,2025,2025_Show_Results_-_Magic_Stick.xlsx,,2025-01-29
Majestic Theatre,2025-01-30,2025-01-30 00:00:00,Kerry King,Metal/Hard Rock,,,727.0,1100.0,0.6609090909,34512.88,47.47301238,10294.53,14.16028886,32500.0,0.9416774259,-8560.58,1733.95,2025,2025_show_results_-_Majestic_Theatre.xlsx,,2025-01-30
